Nucleophilic-HEA,Hydrophobic-BA,Acidic-CBEA,Cationic-ATAC,Aromatic-PEA,Amide-AAm,adhesion_kpa,round,family
0.5241611938768385,0.2054293967489563,0.0,0.1793701476192071,0.0910392617549982,0.0,23.21302193913659,round_0,HEA
0.3464926743248827,0.4771066025959439,0.0848341031808668,0.0915666198983066,0.0,0.0,103.4961075725407,round_0,BA
0.3543430106171633,0.3997853657501841,0.1603165777007769,0.0855550459318757,0.0,0.0,51.52158527954706,round_0,BA
0.4180970139520085,0.3863559855431532,0.1955470005048382,0.0,0.0,0.0,9.4550601556971,round_0,HEA
0.4339469797211036,0.3236309305969088,0.1587265408399343,0.0836955488420533,0.0,0.0,81.8683651804671,round_0,HEA
0.5388219292009537,0.3065859510632546,0.0785914419927621,0.0760006777430296,0.0,0.0,66.4685067232838,round_0,HEA
0.2137407019826582,0.0835478639564854,0.0,0.4838704830025248,0.2188409510583316,0.0,1.18895966029724,round_0,ATAC
0.1834567286396467,0.1103537035190221,0.0,0.518383711635602,0.1878058562057291,0.0,8.096249115357395,round_0,ATAC
0.4181424545885479,0.3637589098339749,0.2180986355774773,0.0,0.0,0.0,11.889596602972398,round_0,HEA
0.3484845061143105,0.1917958390476258,0.4597196548380637,0.0,0.0,0.0,3.623496107572541,round_0,CBEA
0.4169362380890351,0.3946959991673768,0.1883677627435879,0.0,0.0,0.0,4.75583864118896,round_0,HEA
0.449147875117309,0.2830243237946198,0.1843485858418549,0.0834792152462161,0.0,0.0,22.533616418966737,round_0,HEA
0.4122866879712421,0.3041081777443921,0.0872551031322954,0.1963500311520702,0.0,0.0,22.929936305732483,round_0,HEA
0.5176079541122226,0.2007162125269858,0.0952263340018166,0.1864494993589749,0.0,0.0,11.889596602972398,round_0,HEA
0.358555631943661,0.3954265408546047,0.2460178272017343,0.0,0.0,0.0,5.152158527954707,round_0,BA
0.2441852418214639,0.3695582317714596,0.3862565264070765,0.0,0.0,0.0,9.228591648973817,round_0,CBEA
0.5476479302305517,0.2176541266201308,0.1762466216905773,0.0584513214587402,0.0,0.0,87.69992922859164,round_0,HEA
0.1287229907102454,0.6289206218140555,0.1173978677014844,0.0671955638870217,0.057762955887193,0.0,82.4345364472753,round_0,BA
0.2080873365854623,0.5495224707418892,0.1788723259225166,0.0635178667501317,0.0,0.0,85.49186128803963,round_0,BA
0.4085284499924518,0.2190337820389672,0.0918104217261668,0.2806273462424141,0.0,0.0,1.4154281670205238,round_0,HEA
0.548229643012718,0.1217877963172761,0.1698268712453154,0.1601556894246904,0.0,0.0,3.5102618542108988,round_0,HEA
0.545599273454816,0.2092037755739086,0.1745359526726472,0.0706609982986281,0.0,0.0,49.37013446567587,round_0,HEA
0.5484979641624895,0.2870444259110734,0.0756453164591227,0.0888122934673143,0.0,0.0,27.912243453644727,round_0,HEA
0.0861850092371505,0.487932462164809,0.2080392860392073,0.217843242558833,0.0,0.0,66.24203821656052,round_0,BA
0.1239180877907843,0.5832265544377092,0.1085078526819685,0.1205353325694135,0.0638121725201243,0.0,97.38145789101203,round_0,BA
0.1133004046490285,0.4047711891410334,0.1958491379789338,0.2108876369761775,0.0751916312548266,0.0,83.79334748761501,round_0,BA
0.5103293592484149,0.1119201390128269,0.1900169751755539,0.1877335265632041,0.0,0.0,2.264685067232838,round_0,HEA
0.131538401514298,0.585805341416514,0.0934697952937294,0.0923148899906853,0.0968715717847732,0.0,137.0134465675867,round_0,BA
0.1213176513312086,0.5865106499216102,0.0957316675710326,0.1073491419927575,0.0890908891833911,0.0,107.5725406935598,round_0,BA
0.1201214214149237,0.3980324902961269,0.192678325577721,0.1976933737665334,0.091474388944695,0.0,77.11252653927814,round_0,BA
0.2345760655408179,0.4938766423590441,0.1785339376587476,0.0930133544413904,0.0,0.0,71.3375796178344,round_0,BA
0.2226101706878228,0.49919322346473,0.1924483476994424,0.0857482581480046,0.0,0.0,76.20665251238499,round_0,BA
0.2434153578038421,0.4853372979708185,0.1699709861723643,0.1012763580529751,0.0,0.0,93.81457891012032,round_0,BA
0.5391860316789622,0.3096191503436502,0.0721623012293025,0.0,0.0790325167480851,0.0,7.246992215145081,round_0,HEA
0.3783867289412583,0.3650971598554051,0.0,0.0,0.2565161112033365,0.0,11.153573956121727,round_0,HEA
0.453448475007193,0.2826301317033861,0.1835088220132006,0.0804125712762202,0.0,0.0,93.41825902335457,round_0,HEA
0.3742508141566523,0.3997226662994385,0.0708302144937722,0.0837005633712088,0.0714957416789279,0.0,40.14154281670205,round_0,BA
0.4910678828200969,0.368296126992844,0.0,0.1406359901870591,0.0,0.0,62.27883934890304,round_0,HEA
0.5498863026281411,0.2874712177830317,0.0770883634065755,0.0855541161822516,0.0,0.0,21.684359518754423,round_0,HEA
0.5612664153634275,0.2932010982387127,0.0704130155260431,0.0,0.0751194708718163,0.0,15.060155697098372,round_0,HEA
0.1326629891273065,0.3953751691915643,0.2049975765373193,0.1708805916627298,0.09608367348108,0.0,87.19037508846426,round_0,BA
0.2266879595062238,0.50214097356411,0.1753172477562139,0.0958538191734521,0.0,0.0,59.447983014862,round_0,BA
0.5156267545493285,0.2998039317620829,0.0974082244367624,0.0871610892518262,0.0,0.0,21.910828025477706,round_0,HEA
0.2871380480524351,0.192074421880364,0.0,0.2993727645967755,0.2214147654704252,0.0,43.76503892427459,round_0,ATAC
0.4439570950613568,0.1894901868697952,0.0,0.0,0.3665527180688479,0.0,11.83297947629158,round_0,HEA
0.4175129487435258,0.3986614659407441,0.0959258092610319,0.0,0.0878997760546981,0.0,12.738853503184714,round_0,HEA
0.5408646164606482,0.294425191956869,0.085301671347515,0.0,0.0794085202349678,0.0,18.343949044585987,round_0,HEA
0.2897073520078211,0.0882508295236742,0.0,0.2243127586816737,0.3977290597868309,0.0,63.411181882519465,round_0,PEA
0.5126470832591984,0.2207058552696361,0.075734279977142,0.1909127814940235,0.0,0.0,19.532908704883223,round_0,HEA
0.5080259931748321,0.3026422519273172,0.1020930928430099,0.0872386620548406,0.0,0.0,24.11889596602973,round_0,HEA
0.0835772967148137,0.4195096527875123,0.202057375761216,0.2137416387847204,0.0811140359517373,0.0,69.63906581740977,round_0,BA
0.0909284179783143,0.495840373158557,0.2084804128839522,0.2047507959791764,0.0,0.0,82.66100495399859,round_0,BA
0.2895698111353848,0.087110895244893,0.0,0.2247654199661169,0.3985538736536052,0.0,71.9037508846426,round_0,PEA
0.5094941751903237,0.2322821711035913,0.0891602291862428,0.1690634245198422,0.0,0.0,25.19462137296532,round_0,HEA
0.4710710104952066,0.3528100777574069,0.1761189117473862,0.0,0.0,0.0,4.18966737438075,round_0,HEA
0.2216847076110502,0.3125026638555888,0.3927299729220467,0.0,0.0730826556113141,0.0,16.022646850672327,round_0,CBEA
0.2970570517312756,0.2423714738957985,0.3859430070370206,0.0,0.0746284673359051,0.0,1.924982307147912,round_0,CBEA
0.276485301440791,0.0823966189092439,0.0,0.2199275355272614,0.4211905441227038,0.0,76.9992922859165,round_0,PEA
0.5653235172852438,0.1982604624709134,0.1658107504777617,0.0706052697660809,0.0,0.0,41.95329087048832,round_0,HEA
0.3697302897478688,0.4004017456316552,0.2298679646204757,0.0,0.0,0.0,4.359518754423213,round_0,BA
0.2116436099970779,0.4025153430264303,0.0928750192206686,0.1012985286370764,0.0910910485503355,0.100576450568411,95.6829440905874,round_0,BA
